symbol,quarter,total_revenue,net_income,gross_profit,operating_income,ebitda,research_development,interest_expense,total_assets,stockholders_equity,total_debt,cash_and_equivalents,inventory,accounts_receivable,operating_cash_flow,free_cash_flow,capital_expenditure,change_in_cash
ANET,2024-12-31,1930436000.0,800996000.0,1230994000.0,799652000.0,815040000.0,285016000.0,,14043921000.0,9994807000.0,59642000.0,2762357000.0,1834572000.0,1140478000.0,1030963000.0,1043415000.0,12452000.0,
ANET,2024-09-30,1810936000.0,747938000.0,1161717000.0,785250000.0,800788000.0,235824000.0,,12846723000.0,9245889000.0,69800000.0,3175139000.0,1769962000.0,1130897000.0,1174456000.0,1181481000.0,7025000.0,
ANET,2024-06-30,1690400000.0,665428000.0,1097213000.0,699573000.0,715085000.0,267482000.0,,11623235000.0,8430808000.0,107833000.0,2429031000.0,1853776000.0,1226795000.0,989016000.0,992171000.0,3155000.0,
ANET,2024-03-31,1571400000.0,637700000.0,1001400000.0,660200000.0,675800000.0,208400000.0,,10550179000.0,7862315000.0,42200000.0,2092101000.0,2025204000.0,1090041000.0,513800000.0,523200000.0,9400000.0,
ANET,2023-12-31,1540437000.0,613636000.0,999226000.0,639914000.0,654311000.0,211481000.0,12146000.0,9946806000.0,7219059000.0,65519000.0,1938606000.0,1945180000.0,1024569000.0,526464000.0,532474000.0,6010000.0,
ANET,2023-09-30,1509456000.0,545327000.0,942419000.0,602695000.0,619701000.0,212353000.0,,9069035000.0,6505555000.0,48044000.0,1748818000.0,1893538000.0,833374000.0,698977000.0,710189000.0,11212000.0,
ANET,2023-06-30,1458924000.0,491885000.0,884129000.0,530062000.0,548384000.0,229676000.0,,8186041000.0,5857582000.0,51702000.0,1261836000.0,1864334000.0,779726000.0,434090000.0,445671000.0,11581000.0,301952000.0
ANET,2023-03-31,1351351000.0,436473000.0,804507000.0,484578000.0,505483000.0,201408000.0,12146000.0,7543066000.0,5329174000.0,55291000.0,956341000.0,1682703000.0,862875000.0,374483000.0,380114000.0,5631000.0,284333000.0
ANET,2022-12-31,1275552000.0,427089000.0,768606000.0,468919000.0,486450000.0,190423000.0,13784000.0,6775410000.0,4885820000.0,43964000.0,671707000.0,1289706000.0,923096000.0,40473000.0,50933000.0,10460000.0,-47014000.0
ANET,2022-09-30,1176801000.0,353999000.0,709980000.0,417347000.0,434504000.0,187807000.0,6929000.0,6162010000.0,4385218000.0,47067000.0,716253000.0,1100550000.0,651512000.0,134105000.0,144545000.0,10440000.0,226058000.0
ANET,2022-06-30,1051891000.0,299099000.0,643265000.0,362853000.0,377774000.0,178158000.0,4427000.0,5824545000.0,4005792000.0,51793000.0,493246000.0,852810000.0,585786000.0,101097000.0,109965000.0,8868000.0,-139219000.0
ANET,2022-03-31,877066000.0,272259000.0,553845000.0,277987000.0,291078000.0,172006000.0,2428000.0,6108186000.0,4153177000.0,57474000.0,635025000.0,694217000.0,648606000.0,217138000.0,232014000.0,14876000.0,14714000.0
ANET,2021-12-31,824459000.0,239295000.0,522714000.0,265788000.0,278258000.0,157879000.0,1662000.0,5734429000.0,3978600000.0,56527000.0,620813000.0,650117000.0,516509000.0,225236000.0,234517000.0,9281000.0,-9865000.0
ANET,2021-09-30,748697000.0,224305000.0,478615000.0,233294000.0,245923000.0,153093000.0,1636000.0,5437350000.0,3865260000.0,61628000.0,630982000.0,575665000.0,395590000.0,272579000.0,318467000.0,45888000.0,-261858000.0
ANET,2021-06-30,707319000.0,196888000.0,454178000.0,219365000.0,231942000.0,143293000.0,1872000.0,5208280000.0,3697841000.0,64295000.0,893688000.0,543199000.0,364214000.0,263366000.0,267837000.0,4471000.0,50179000.0
ANET,2021-03-31,667562000.0,180366000.0,425272000.0,206292000.0,218950000.0,132487000.0,2045000.0,4893730000.0,3451338000.0,67770000.0,843336000.0,483168000.0,380466000.0,254675000.0,259771000.0,5096000.0,-49044000.0
ANET,2020-12-31,648482000.0,182958000.0,414584000.0,194638000.0,246432000.0,133847000.0,2490000.0,4738919000.0,3320291000.0,72397000.0,893219000.0,479668000.0,389540000.0,186924000.0,194607000.0,7683000.0,-79340000.0
ANET,2020-09-30,605431000.0,168375000.0,384962000.0,188395000.0,199200000.0,128049000.0,4319000.0,4399372000.0,3083877000.0,74903000.0,970349000.0,438102000.0,300217000.0,215127000.0,217650000.0,2523000.0,168676000.0
ANET,2020-06-30,540570000.0,144793000.0,344089000.0,166989000.0,177951000.0,111544000.0,8668000.0,4335851000.0,3036483000.0,74259000.0,800182000.0,326997000.0,383225000.0,138216000.0,140287000.0,2071000.0,37821000.0
APH,2025-06-30,5650300000.0,1091300000.0,2053300000.0,1418800000.0,-63500000.0,,233900000.0,25668400000.0,11519300000.0,8062400000.0,3207000000.0,3137100000.0,4270899999.0,1416800000.0,1713900000.0,297100000.0,
APH,2025-03-31,4811000000.0,737800000.0,1644000000.0,1024800000.0,1275700000.0,,76500000.0,22902100000.0,10301200000.0,7166900000.0,1657200000.0,2906400000.0,3920300000.0,764900000.0,953500000.0,188600000.0,
APH,2024-12-31,4317800000.0,746200000.0,1480700000.0,953700000.0,1109600000.0,,66900000.0,21440200000.0,9792000000.0,6886100000.0,3317000000.0,2545700000.0,3287900000.0,847100000.0,1046900000.0,199800000.0,
APH,2024-09-30,4038800000.0,604400000.0,1356900000.0,819500000.0,1031900000.0,,55700000.0,19585600000.0,9452500000.0,5484100000.0,1563000000.0,2578800000.0,3130300000.0,704000000.0,934000000.0,230000000.0,
APH,2024-06-30,3609700000.0,524800000.0,1213100000.0,768800000.0,843700000.0,,56300000.0,18586800000.0,8980100000.0,5439400000.0,1252500000.0,2398800000.0,2855500000.0,667000000.0,808300000.0,141300000.0,
APH,2024-03-31,3256300000.0,548700000.0,1089000000.0,684800000.0,804600000.0,,38100000.0,16722500000.0,8681500000.0,4309400000.0,1857100000.0,2152900000.0,2501400000.0,596600000.0,690900000.0,94300000.0,
APH,2023-12-31,3327500000.0,514400000.0,1100400000.0,690000000.0,815500000.0,342200000.0,35000000.0,16526400000.0,8346500000.0,4337300000.0,1475000000.0,2167100000.0,2618400000.0,841800000.0,946800000.0,105000000.0,
APH,2023-09-30,3199200000.0,513900000.0,1048500000.0,657900000.0,768100000.0,,33600000.0,15759000000.0,7856800000.0,4292000000.0,1481500000.0,2099100000.0,2571200000.0,618000000.0,692700000.0,74700000.0,
APH,2023-06-30,3053900000.0,460500000.0,991700000.0,619900000.0,725000000.0,,35000000.0,15237900000.0,7513700000.0,4319200000.0,1325100000.0,1997800000.0,2443500000.0,536400000.0,631800000.0,95400000.0,-20700000.0
APH,2023-03-31,2974000000.0,439200000.0,943400000.0,591700000.0,692100000.0,,35900000.0,15381500000.0,7308100000.0,4563900000.0,1391100000.0,2105100000.0,2411900000.0,532400000.0,630100000.0,97700000.0,10400000.0
APH,2022-12-31,3239200000.0,507500000.0,1037500000.0,666200000.0,777900000.0,323600000.0,37100000.0,15326200000.0,7015600000.0,4577700000.0,1373100000.0,2093600000.0,2631300000.0,705300000.0,798900000.0,93600000.0,129900000.0
APH,2022-09-30,3295200000.0,496600000.0,1060000000.0,681100000.0,786400000.0,,32800000.0,15097900000.0,6570900000.0,4753200000.0,1189000000.0,2080100000.0,2640100000.0,576000000.0,697000000.0,121000000.0,40000000.0
APH,2022-06-30,3136800000.0,472500000.0,1004200000.0,648800000.0,741900000.0,,30500000.0,14986100000.0,6464300000.0,4862300000.0,1215200000.0,2043700000.0,2571600000.0,542500000.0,633600000.0,91100000.0,21400000.0
APH,2022-03-31,2951900000.0,425700000.0,926600000.0,589800000.0,682600000.0,,28100000.0,14873600000.0,6426100000.0,4932500000.0,1247500000.0,1989700000.0,2422100000.0,350800000.0,428900000.0,78100000.0,55500000.0
APH,2021-12-31,3026800000.0,465000000.0,941200000.0,592900000.0,713900000.0,317700000.0,28800000.0,14678400000.0,6302000000.0,4799900000.0,1197100000.0,1894100000.0,2454800000.0,470600000.0,556800000.0,86200000.0,-185700000.0
APH,2021-09-30,2818500000.0,426500000.0,889900000.0,571200000.0,666400000.0,,29000000.0,14926100000.0,5945900000.0,5248700000.0,1268100000.0,1952500000.0,2204500000.0,360800000.0,451700000.0,90900000.0,89100000.0
APH,2021-06-30,2653900000.0,369800000.0,843200000.0,476200000.0,634200000.0,,29100000.0,14559100000.0,5715500000.0,5236300000.0,1209400000.0,1771400000.0,2072800000.0,387700000.0,492600000.0,104900000.0,-1040000000.0
APH,2021-03-31,2377100000.0,329600000.0,727500000.0,464800000.0,541200000.0,,28600000.0,13133500000.0,5461000000.0,4636700000.0,2327600000.0,1565100000.0,1931800000.0,321000000.0,399400000.0,78400000.0,644000000.0
APH,2020-12-31,2426000000.0,357000000.0,765600000.0,488400000.0,578600000.0,260700000.0,28300000.0,12327300000.0,5384900000.0,3866500000.0,1702000000.0,1462200000.0,1951600000.0,441000000.0,513000000.0,72000000.0,237600000.0
APH,2020-09-30,2323400000.0,346600000.0,734900000.0,475800000.0,551200000.0,,28000000.0,11753900000.0,5040200000.0,3815200000.0,1420500000.0,1391000000.0,1880300000.0,398600000.0,475100000.0,76500000.0,95000000.0
ATAT,2025-03-31,1905814000.0,242703000.0,832243000.0,355281000.0,378303000.0,39381000.0,614000.0,7916650000.0,3292573000.0,1759274000.0,3146013000.0,157730000.0,351733000.0,1968000.0,21343000.0,19375000.0,
ATAT,2024-12-31,2084010000.0,330149000.0,904395000.0,413904000.0,449589000.0,46644000.0,727000.0,7878814000.0,2956230000.0,1732813000.0,3618451000.0,167436000.0,332167000.0,573148000.0,573507000.0,359000.0,
ATAT,2024-09-30,1898582000.0,384389000.0,795358000.0,492358000.0,524838000.0,30240000.0,856000.0,7209326000.0,2601359000.0,1734300000.0,2741003000.0,139246000.0,297013000.0,432923000.0,456051000.0,23128000.0,
ATAT,2024-06-30,1797047000.0,303652000.0,756291000.0,391383000.0,414639000.0,32952000.0,854000.0,7285080000.0,2669036000.0,1825396000.0,3322879000.0,160889000.0,165286000.0,576641000.0,596777000.0,20136000.0,
ATAT,2024-03-31,1468293000.0,257158000.0,590195000.0,324657000.0,341806000.0,24181000.0,673000.0,6760544000.0,2335877000.0,1933081000.0,3048408000.0,105711000.0,299638000.0,143236000.0,155851000.0,12615000.0,
ATAT,2023-12-31,1505218000.0,220054000.0,1022624000.0,214177000.0,232309000.0,22300000.0,679000.0,6587025000.0,2068068000.0,1950899000.0,2840807000.0,119078000.0,167285000.0,564038000.0,573865000.0,9827000.0,
ATAT,2023-09-30,1294104000.0,261018000.0,546885000.0,341338000.0,362751000.0,20367000.0,723000.0,5973692000.0,1803449000.0,1987462000.0,2197677000.0,113660000.0,143446000.0,543072000.0,547559000.0,4487000.0,
ATAT,2023-06-30,1092709000.0,238190000.0,462375000.0,306642000.0,328931000.0,17831000.0,1676000.0,5516819000.0,1626912000.0,2047839000.0,2528662000.0,85141000.0,124641000.0,519908000.0,529699000.0,9791000.0,
ATAT,2023-03-31,626173000.0,-82603000.0,202109000.0,-78379000.0,-52355000.0,15966000.0,1646000.0,4762026000.0,1197305000.0,2298958000.0,1589161000.0,57460000.0,141440000.0,-35018000.0,-20725000.0,14293000.0,
ATAT,2022-12-31,773936000.0,17875000.0,320650000.0,61877000.0,83774000.0,16790000.0,1927000.0,5199436000.0,1353652000.0,2276706000.0,1974927000.0,65079000.0,123692000.0,361657000.0,379276000.0,17619000.0,
ATAT,2022-09-30,670113000.0,111330000.0,236060000.0,148434000.0,169288000.0,16446000.0,1534000.0,4762026000.0,1197305000.0,,1589161000.0,63450000.0,141440000.0,179713000.0,186954000.0,7241000.0,
ATAT,2022-06-30,514583000.0,61223000.0,147794000.0,81885000.0,101903000.0,15962000.0,1831000.0,4485921000.0,653149000.0,2485556000.0,1262227000.0,40209000.0,313262000.0,214184000.0,222595000.0,8411000.0,
ATAT,2022-03-31,452114000.0,7824000.0,97023000.0,13020000.0,31781000.0,17808000.0,1490000.0,,564615000.0,,-1041487000.0,,,-75202000.0,-65917000.0,9285000.0,
ATAT,2021-12-31,578618000.0,35555500.0,78379000.0,47573500.0,71286000.0,16749000.0,,2245147000.0,579426000.0,109438000.0,1038583000.0,70822000.0,107132000.0,134845500.0,143734500.0,8889000.0,
ATAT,2021-09-30,578618000.0,35555500.0,199744000.0,46927500.0,70640000.0,16749000.0,,2245147000.0,579426000.0,109438000.0,1038583000.0,70822000.0,107132000.0,134845500.0,143734500.0,8889000.0,
ATAT,2021-06-30,570483000.0,46587000.0,178035000.0,82280000.0,104872000.0,10156000.0,1816000.0,2158555000.0,512307000.0,248145000.0,939900000.0,42714000.0,265918000.0,142595000.0,158934000.0,16339000.0,
ATAT,2021-03-31,419858000.0,12241000.0,87233000.0,19275000.0,40275750.0,8467000.0,1565000.0,2107310000.0,-307370000.0,208441000.0,884941000.0,36883000.0,297171000.0,5593000.0,36935000.0,31342000.0,
ATAT,2020-12-31,513277500.0,56842500.0,182507000.0,88418500.0,110529500.0,8750000.0,,1985716000.0,575224000.0,121434000.0,824546000.0,54192000.0,143580000.0,148213500.0,170507500.0,22294000.0,
ATAT,2020-09-30,513277500.0,56842500.0,182507000.0,85533500.0,107644500.0,8750000.0,,1985716000.0,575224000.0,121434000.0,824546000.0,54192000.0,143580000.0,148213500.0,170507500.0,22294000.0,
ATAT,2020-06-30,337847000.0,-24659000.0,54479000.0,-27461000.0,-7570500.0,8027000.0,571000.0,,,,,,,52301000.0,89084000.0,36783000.0,
ATI,2025-06-30,1140400000.0,100700000.0,242500000.0,161000000.0,161000000.0,,25400000.0,5021000000.0,1743400000.0,1890000000.0,319600000.0,1412600000.0,787900000.0,161500000.0,233600000.0,72100000.0,
ATI,2025-03-31,1144400000.0,97000000.0,235800000.0,146900000.0,146900000.0,,23000000.0,5184000000.0,1872800000.0,1893200000.0,475800000.0,1396900000.0,912900000.0,-92500000.0,-39200000.0,53300000.0,
ATI,2024-12-31,1172700000.0,137100000.0,248600000.0,208900000.0,239300000.0,,25200000.0,5230600000.0,1850400000.0,1895300000.0,721200000.0,1353000000.0,784800000.0,380900000.0,428200000.0,47300000.0,
ATI,2024-09-30,1051200000.0,82700000.0,224800000.0,142200000.0,181400000.0,,28000000.0,5065800000.0,1791400000.0,1883400000.0,406600000.0,1414500000.0,820700000.0,24000000.0,89800000.0,65800000.0,
ATI,2024-06-30,1095300000.0,81900000.0,227400000.0,142600000.0,177200000.0,,28400000.0,4921400000.0,1355200000.0,2170800000.0,425600000.0,1317500000.0,807400000.0,101100000.0,161300000.0,60200000.0,
ATI,2024-03-31,1042900000.0,66100000.0,197400000.0,115200000.0,147700000.0,,26600000.0,4782100000.0,1263600000.0,2173500000.0,394400000.0,1284900000.0,785800000.0,-98800000.0,-33000000.0,65800000.0,
ATI,2023-12-31,1922300000.0,145700000.0,205700000.0,108300000.0,75800000.0,22100000.0,28200000.0,4985100000.0,1373000000.0,2179600000.0,743900000.0,1247500000.0,684100000.0,417200000.0,470600000.0,53400000.0,
ATI,2023-09-30,1856600000.0,75700000.0,194600000.0,125200000.0,143500000.0,,23800000.0,4731100000.0,1238900000.0,2185200000.0,432900000.0,1353900000.0,739600000.0,-114200000.0,-70200000.0,44000000.0,
ATI,2023-06-30,1046000000.0,90400000.0,209100000.0,120300000.0,140400000.0,,21300000.0,4434700000.0,1194000000.0,1773800000.0,267100000.0,1380400000.0,761900000.0,68100000.0,111000000.0,42900000.0,70900000.0
ATI,2023-03-31,1038100000.0,84500000.0,193200000.0,112600000.0,145900000.0,,19900000.0,4287300000.0,1096500000.0,1727000000.0,196200000.0,1293800000.0,778300000.0,-285200000.0,-224800000.0,60400000.0,-387800000.0
ATI,2022-12-31,1010400000.0,269500000.0,185700000.0,137500000.0,282500000.0,17700000.0,19600000.0,4445600000.0,1045900000.0,1748000000.0,584000000.0,1195700000.0,643300000.0,324300000.0,354700000.0,30400000.0,254900000.0
ATI,2022-09-30,1032000000.0,61100000.0,183800000.0,50000000.0,139700000.0,,20800000.0,4287800000.0,813500000.0,1729300000.0,329100000.0,1216900000.0,748300000.0,123000000.0,168700000.0,45700000.0,55100000.0
ATI,2022-06-30,959500000.0,-38000000.0,175300000.0,-11600000.0,28400000.0,,23400000.0,4229400000.0,762900000.0,1735900000.0,274000000.0,1270900000.0,681400000.0,-5200000.0,23600000.0,28800000.0,-42700000.0
ATI,2022-03-31,834100000.0,30900000.0,169400000.0,77000000.0,123900000.0,,23600000.0,4236100000.0,658700000.0,1824100000.0,316700000.0,1189000000.0,608800000.0,-217200000.0,-191200000.0,26000000.0,-371000000.0
ATI,2021-12-31,765400000.0,-29800000.0,122200000.0,67200000.0,31300000.0,20000000.0,24700000.0,4285200000.0,685600000.0,1842900000.0,687700000.0,1046300000.0,523900000.0,260900000.0,309300000.0,48400000.0,-319100000.0
ATI,2021-09-30,725700000.0,48700000.0,82500000.0,29900000.0,121100000.0,,25100000.0,4626500000.0,541400000.0,2290500000.0,1006800000.0,1055800000.0,557700000.0,-142200000.0,-99400000.0,42800000.0,534300000.0
ATI,2021-06-30,616200000.0,-49200000.0,42700000.0,-11300000.0,19400000.0,,23700000.0,3974000000.0,473000000.0,1621500000.0,472500000.0,1059000000.0,414500000.0,-34500000.0,500000.0,35000000.0,-69200000.0
ATI,2021-03-31,692500000.0,-7900000.0,85800000.0,31800000.0,61100000.0,,23400000.0,4068500000.0,482900000.0,1614100000.0,541700000.0,1047800000.0,465900000.0,-68100000.0,-41700000.0,26400000.0,-104200000.0
ATI,2020-12-31,658300000.0,-1121000000.0,45200000.0,-1088100000.0,-1082800000.0,14800000.0,25700000.0,4034900000.0,521100000.0,1567800000.0,645900000.0,997100000.0,384700000.0,121900000.0,163800000.0,41900000.0,73700000.0
ATI,2020-09-30,598000000.0,-50100000.0,38100000.0,-9600000.0,14100000.0,,25100000.0,5063900000.0,1733700000.0,1541200000.0,572200000.0,1035900000.0,429700000.0,59400000.0,88000000.0,28600000.0,33100000.0
BK,2025-06-30,10358000000.0,1423000000.0,,1770000000.0,1770000000.0,,,485781000000.0,43950000000.0,51282000000.0,141301000000.0,,1348000000.0,,,,
BK,2025-03-31,4774000000.0,1220000000.0,4781000000.0,1485000000.0,1968000000.0,,4964000000.0,440691000000.0,43119000000.0,48406000000.0,116545000000.0,,7271000000.0,412000000.0,732000000.0,320000000.0,
BK,2024-12-31,4827000000.0,1155000000.0,4827000000.0,1343000000.0,1900000000.0,,5273000000.0,416064000000.0,41318000000.0,45444000000.0,101937000000.0,,7082000000.0,1550000000.0,1963000000.0,413000000.0,
BK,2024-09-30,10162000000.0,1182000000.0,4625000000.0,1465000000.0,1976000000.0,,5604000000.0,427461000000.0,41992000000.0,48475000000.0,116210000000.0,-33680000000.0,7420000000.0,-312000000.0,63000000.0,375000000.0,
BK,2024-06-30,9871000000.0,1168000000.0,4597000000.0,1489000000.0,1983000000.0,,5362000000.0,428539000000.0,40843000000.0,47229000000.0,132938000000.0,20476000000.0,7431000000.0,2129000000.0,2511000000.0,382000000.0,
BK,2024-03-31,4500000000.0,1025000000.0,4402000000.0,1282000000.0,1792000000.0,,5056000000.0,434728000000.0,40569000000.0,47814000000.0,135138000000.0,-60412000000.0,6454000000.0,-2680000000.0,-2381000000.0,299000000.0,
BK,2023-12-31,4274000000.0,205000000.0,4274000000.0,-178000000.0,985000000.0,,4862000000.0,409877000000.0,40770000000.0,46243000000.0,125191000000.0,107887000000.0,8585000000.0,-2068000000.0,-1799000000.0,269000000.0,
BK,2023-09-30,4417000000.0,1040000000.0,4345000000.0,1310000000.0,1604000000.0,,4503000000.0,405248000000.0,40966000000.0,62873000000.0,125322000000.0,-172322000000.0,1141000000.0,5040000000.0,5376000000.0,336000000.0,
BK,2023-06-30,4499000000.0,1072000000.0,4424000000.0,1347000000.0,1787000000.0,,4124000000.0,430382000000.0,40933000000.0,77574000000.0,136944000000.0,-192286000000.0,963000000.0,1148000000.0,1502000000.0,354000000.0,-581000000.0
BK,2023-03-31,4388000000.0,982000000.0,4335000000.0,1254000000.0,1587000000.0,,2814000000.0,425112000000.0,40634000000.0,84703000000.0,137720000000.0,-184197000000.0,978000000.0,1792000000.0,2053000000.0,261000000.0,-1547000000.0
BK,2022-12-31,3898000000.0,543000000.0,3898000000.0,648000000.0,3207000000.0,,2141000000.0,405783000000.0,40734000000.0,72524000000.0,113854000000.0,-150930000000.0,858000000.0,2924000000.0,3281000000.0,357000000.0,
BK,2022-09-30,4279000000.0,388000000.0,4309000000.0,1694000000.0,1026000000.0,,1058000000.0,427953000000.0,39737000000.0,63614000000.0,126024000000.0,-165066000000.0,723000000.0,3725000000.0,3843000000.0,118000000.0,9000000.0
BK,2022-06-30,4207000000.0,869000000.0,4207000000.0,1069000000.0,1517000000.0,,335000000.0,452621000000.0,40984000000.0,71448000000.0,142755000000.0,-189053000000.0,6025000000.0,4990000000.0,5590000000.0,600000000.0,-242000000.0
BK,2022-03-31,3924000000.0,773000000.0,3924000000.0,891000000.0,1355000000.0,,80000000.0,473811000000.0,41799000000.0,71246000000.0,160102000000.0,-210290000000.0,5896000000.0,3429000000.0,3700000000.0,271000000.0,-377000000.0
BK,2021-12-31,4032000000.0,863000000.0,4032000000.0,-310000000.0,1522000000.0,,52000000.0,444438000000.0,43034000000.0,72060000000.0,121336000000.0,-179424000000.0,5903000000.0,3129000000.0,3503000000.0,374000000.0,-1067000000.0
BK,2021-09-30,4080000000.0,947000000.0,4080000000.0,-144000000.0,1630000000.0,,52000000.0,470533000000.0,43601000000.0,31769000000.0,153768000000.0,-384729000000.0,6033000000.0,54000000.0,430000000.0,376000000.0,1522000000.0
BK,2021-06-30,4046000000.0,1022000000.0,4046000000.0,-107000000.0,1740000000.0,,40000000.0,466963000000.0,45281000000.0,33032000000.0,152779000000.0,-387702000000.0,6844000000.0,2829000000.0,3074000000.0,245000000.0,109000000.0
BK,2021-03-31,4004000000.0,927000000.0,4004000000.0,-208000000.0,1619000000.0,,83000000.0,464984000000.0,44954000000.0,30685000000.0,155278000000.0,2000000.0,6640000000.0,-3174000000.0,-2954000000.0,220000000.0,-16000000.0
BK,2020-12-31,3768000000.0,750000000.0,3768000000.0,1335000000.0,1358000000.0,,96000000.0,469633000000.0,45801000000.0,32715000000.0,165327000000.0,1000000.0,510000000.0,-865000000.0,-599000000.0,266000000.0,2353000000.0
BK,2020-09-30,3762000000.0,937000000.0,3732000000.0,1524000000.0,1588000000.0,,117000000.0,428398000000.0,44917000000.0,33296000000.0,129316000000.0,1000000.0,5445000000.0,778000000.0,1111000000.0,333000000.0,-31000000.0
